"Filename","RRT","Group","Class","MF","VOC","Mass_ng","Site","Year","Month","Sample","Plot","ID","Treatment","Tenax_tube","Depth_collar_cm","Radius_collar","Surface_area_m2","V_collar_cm3","V_chamber_cm3","V_total_cm3","Conc_ug_L","ER_ug_m2_h","Conc_blank","ER_blank","ER_final"
"3.3_hxn_JUN.CDF",1.78,"OVOC","ovoc","C10H16O2","trans-4-hydroxy-3-methyl-6-(1-methylethyl)-2-cyclohexen-1-one",0,"SWAN",2018,"June","3_3_hxn",3,"3_hxn","heated_nitrogen",427213,3.5,9.5,0.028,992.35,4842.9,5835.25,0,0,0,0,0
"3.3_hxn_JUN.CDF",1.792,"ST","ST","C15H24","b-caryophyllene",0.062475606,"SWAN",2018,"June","3_3_hxn",3,"3_hxn","heated_nitrogen",427213,3.5,9.5,0.028,992.35,4842.9,5835.25,3.11754520958084e-05,0.0689668264658631,3.12282425149701e-05,0.0573351640706622,0.011631662395201
"3.3_hxn_JUN.CDF",1.806,"OVOC","ovoc","C11H18O2","ester",0,"SWAN",2018,"June","3_3_hxn",3,"3_hxn","heated_nitrogen",427213,3.5,9.5,0.028,992.35,4842.9,5835.25,0,0,0,0,0
"3.3_hxn_JUN.CDF",1.812,"OVOC","ketone","C13H22O","6,10-dimethyl-5,9-undecadien-2-one",1.227217892,"SWAN",2018,"June","3_3_hxn",3,"3_hxn","heated_nitrogen",427213,3.5,9.5,0.028,992.35,4842.9,5835.25,0.000612384177644711,1.35472592924295,0.000123031604790419,0.225886462971908,1.12883946627104
"3.3_hxn_JUN.CDF",1.818,"ST","ST","C15H24","st",0.082084687,"SWAN",2018,"June","3_3_hxn",3,"3_hxn","heated_nitrogen",427213,3.5,9.5,0.028,992.35,4842.9,5835.25,4.09604226546906e-05,0.0906132925518752,2.97355923153693e-05,0.0545946530075374,0.0360186395443378
"3.3_hxn_JUN.CDF",1.823,"ST","ST","C15H24","aromandendrene",0.183905089,"SWAN",2018,"June","3_3_hxn",3,"3_hxn","heated_nitrogen",427213,3.5,9.5,0.028,992.35,4842.9,5835.25,9.17690064870259e-05,0.203012842472502,8.27938572854291e-05,0.15200981576941,0.0510030267030918
"3.3_hxn_JUN.CDF",1.835,"ST","ST","C15H22","st",0.168326622,"SWAN",2018,"June","3_3_hxn",3,"3_hxn","heated_nitrogen",427213,3.5,9.5,0.028,992.35,4842.9,5835.25,8.39953203592814e-05,0.185815771503824,8.02337864271457e-05,0.14730951658921,0.0385062549146137
"3.3_hxn_JUN.CDF",1.846,"ST","ST","C15H24","a-humulene",0.006474623,"SWAN",2018,"June","3_3_hxn",3,"3_hxn","heated_nitrogen",427213,3.5,9.5,0.028,992.35,4842.9,5835.25,3.2308498003992e-06,0.00714733684812735,8.33170658682635e-07,0.00152970428584096,0.00561763256228639
"3.3_hxn_JUN.CDF",1.869,"OVOC","oBz","","obz",0.711103068,"SWAN",2018,"June","3_3_hxn",3,"3_hxn","heated_nitrogen",427213,3.5,9.5,0.028,992.35,4842.9,5835.25,0.000354841850299401,0.784986733703694,0.000453058526946108,0.831817063147734,0
"3.3_hxn_JUN.CDF",1.11,"HC","alkane","","alkane",0.025213765,"SWAN",2018,"June","3_3_hxn",3,"3_hxn","heated_nitrogen",427213,3.5,9.5,0.028,992.35,4842.9,5835.25,1.25817190618762e-05,0.0278334772023829,4.18638582834331e-05,0.0768621923619607,0
"3.3_hxn_JUN.CDF",1.117,"MT","MT","C10H16","y-terpinene",0.068322522,"SWAN",2018,"June","3_3_hxn",3,"3_hxn","heated_nitrogen",427213,3.5,9.5,0.028,992.35,4842.9,5835.25,3.40930748502994e-05,0.0754212375064296,4.69427829341317e-05,0.0861871160431682,0
"3.3_hxn_JUN.CDF",1,"GLV","ester","C8H14O2","cis-3-hexenyl acetate",0.159282739,"SWAN",2018,"June","3_3_hxn",3,"3_hxn","heated_nitrogen",427213,3.5,9.5,0.028,992.35,4842.9,5835.25,7.94824046906188e-05,0.175832228335974,8.13994101796407e-05,0.149449605934998,0.0263826224009763
"3.3_hxn_JUN.CDF",1.009,"MT","MT","C10H16","a-phellandrene",0.022884369,"SWAN",2018,"June","3_3_hxn",3,"3_hxn","heated_nitrogen",427213,3.5,9.5,0.028,992.35,4842.9,5835.25,1.14193458083832e-05,0.0252620567714666,3.67438972055888e-05,0.0674619256548963,0
"3.3_hxn_JUN.CDF",1.077,"OTHER","halogen","C6H4Cl2","1,4-dichloro-benzene",0.522488779,"SWAN",2018,"June","3_3_hxn",3,"3_hxn","heated_nitrogen",427213,3.5,9.5,0.028,992.35,4842.9,5835.25,0.000260722943612774,0.576775404974123,0.00013919055738523,0.255554357275898,0.321221047698224
"3.3_hxn_JUN.CDF",0.995,"OVOC","aldehyde","C8H16O","octanal",4.174360507,"SWAN",2018,"June","3_3_hxn",3,"3_hxn","heated_nitrogen",427213,3.5,9.5,0.028,992.35,4842.9,5835.25,0.0020830142250499,4.60807689792111,0.00132931218063872,2.44062188070669,2.16745501721442
"3.3_hxn_JUN.CDF",1.087,"MT","MT","C10H16","ocimene",0.780055948,"SWAN",2018,"June","3_3_hxn",3,"3_hxn","heated_nitrogen",427213,3.5,9.5,0.028,992.35,4842.9,5835.25,0.0003892494750499,0.861103823456796,0.000536769335329341,0.985510404386507,0
"3.3_hxn_JUN.CDF",1.093,"HC","alkane","C10H20","alkane",0.056464578,"SWAN",2018,"June","3_3_hxn",3,"3_hxn","heated_nitrogen",427213,3.5,9.5,0.028,992.35,4842.9,5835.25,2.81759371257485e-05,0.0623312521753561,2.77923612774451e-05,0.0510268739263684,0.0113043782489878
"3.3_hxn_JUN.CDF",1.012,"GLV","ester","C8H16O2","acetic acid, hexyl ester",0.413801981,"SWAN",2018,"June","3_3_hxn",3,"3_hxn","heated_nitrogen",427213,3.5,9.5,0.028,992.35,4842.9,5835.25,0.000206488014471058,0.456796039959299,0.000278211738522954,0.510797739160347,0
"3.3_hxn_JUN.CDF",1.105,"HC","alkane","","alkane",0,"SWAN",2018,"June","3_3_hxn",3,"3_hxn","heated_nitrogen",427213,3.5,9.5,0.028,992.35,4842.9,5835.25,0,0,0.000605569551896208,1.11182784614031,0
"3.3_hxn_JUN.CDF",1.105,"HC","alkane","","alkane",0,"SWAN",2018,"June","3_3_hxn",3,"3_hxn","heated_nitrogen",427213,3.5,9.5,0.028,992.35,4842.9,5835.25,0,0,4.80338493013972e-05,0.0881903177651082,0
"3.3_hxn_JUN.CDF",1.105,"HC","alkane","","alkane",0.31523915,"SWAN",2018,"June","3_3_hxn",3,"3_hxn","heated_nitrogen",427213,3.5,9.5,0.028,992.35,4842.9,5835.25,0.00015730496506986,0.347992522926408,0.000605569551896208,1.11182784614031,0
"3.3_hxn_JUN.CDF",1.105,"HC","alkane","","alkane",0.31523915,"SWAN",2018,"June","3_3_hxn",3,"3_hxn","heated_nitrogen",427213,3.5,9.5,0.028,992.35,4842.9,5835.25,0.00015730496506986,0.347992522926408,4.80338493013972e-05,0.0881903177651082,0.259802205161299
"4.2_h_OCT.CDF",0.313,"OVOC","furan","C5H6O","2-methylfuran",0.999578008,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.000498791421157685,1.12487984994119,0.000369787675149701,0.678931483763557,0.445948366177632
"4.2_h_OCT.CDF",0.321,"OVOC","ester","C4H8O2","ethyl acetate",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",0.338,"OVOC","ester","C4H8O2","methyl propionate",0.039776372,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,1.98484890219561e-05,0.0447625287956164,3.53074171656687e-05,0.0648245432042645,0
"4.2_h_OCT.CDF",0.339,"HC","alkane","C6H12","methyl cyclopentane",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",0.377,"HC","Bz","C6H6","benzene",5.436941937,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.00271304487874251,6.1184883833814,0.00218989779191617,4.02066011679347,2.09782826658793
"4.2_h_OCT.CDF",0.382,"OVOC","furan","C5H10O","furan",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",0.338,"OVOC","furan","C4H8O","tetrahydrofuran",0.128560514,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,6.41519530938124e-05,0.144676183888874,5.28211137724551e-05,0.0969797523215414,0.0476964315673323
"4.2_h_OCT.CDF",0.306,"HC","alkane","C6H14","hexane",1.280622614,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.000639033240518962,1.44115472963428,0.00054137320259481,0.993963121022696,0.447191608611585
"4.2_h_OCT.CDF",0.958,"MT","MT","C10H16","b-pinene",0.064381158,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,3.21263263473054e-05,0.0724516413631221,1.54430918163673e-05,0.0283535713745422,0.0440980699885799
"4.2_h_OCT.CDF",0.962,"OVOC","ketone","C8H14O","6-methyl-5-hepten-2-one",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",0.967,"OTHER","nitro","C7H5N","benzonitrile",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",0.973,"MT","MT","C10H16","myrcene",0.261484767,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.000130481420658683,0.294263122148308,8.53871576846307e-05,0.156771124504651,0.137491997643657
"4.2_h_OCT.CDF",0.987,"HC","Bz","C9H12","bz",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",0.995,"OVOC","aldehyde","C8H16O","octanal",4.552697471,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.0022718051252495,5.12339968168458,0.00107595817265469,1.97546302302327,3.14793665866131
"4.2_h_OCT.CDF",1,"GLV","ester","C8H14O2","cis-3-hexenyl acetate",0.073626434,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,3.67397375249501e-05,0.0828558565382371,3.92074236526946e-05,0.0719849689535871,0.0108708875846501
"4.2_h_OCT.CDF",0.238,"HC","alkane","C5H12","2-methyl-butane",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",0.243,"OTHER","nitro","C5H11NO","1-(dimethylamino)-2-propanone",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",0.228,"ISO","isoprene","C5H8","isoprene",2.697540324,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.00134607800598802,3.035689791678,0.001366396749501,2.50870928073213,0.526980510945861
"4.2_h_OCT.CDF",0.285,"HC","alkane","C5H10","cyclopentane",1.402967814,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.000700083739520958,1.5788364804487,0.000586566780439122,1.07693869031391,0.501897790134782
"4.2_h_OCT.CDF",0.305,"OVOC","ketone","C4H6O","2-butanone",2.543985582,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.00126945388323353,2.86288623482071,0.00108621282335329,1.99429059809445,0.868595636726259
"4.2_h_OCT.CDF",0.954,"OVOC","ovoc","C8H16O2","trans-1,3-dimethoxy-cyclohexane",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",0.636,"HC","alkene","C8H14","1,3-octadiene",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",0.653,"OVOC","furan","C5H4O2","2-furaldehyde",1.047307595,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.000522608580339321,1.17859256694038,0.000269451923153693,0.494714687058246,0.68387787988213
"4.2_h_OCT.CDF",0.656,"OVOC","ovoc","","ovoc",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",0.691,"GLV","aldehyde","C6H10O","trans-2-hexen-1-al",0,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0,0,0,0,0
"4.2_h_OCT.CDF",0.696,"GLV","alcohol","C6H12O","cis-3-hexen-1-ol",0,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0,0,0,0,0
"4.2_h_OCT.CDF",0.715,"HC","Bz","C8H10","ethylbenzene",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",0.732,"HC","Bz","C8H10","p-xylene",1.478783448,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.000737915892215569,1.66415596358514,0.000616762790419162,1.13237867178757,0.531777291797564
"4.2_h_OCT.CDF",0.735,"OVOC","ester","C7H14O2","1-butanol, 3-methyl-, acetate",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",0.741,"OVOC","ester","C7H14O2","1-butanol, 2-methyl-, acetate",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",0.765,"OVOC","ketone","C7H14O","2-heptanone",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",0.766,"HC","alkene","C9H18","1-nonene",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",0.77,"OVOC","acid","C6H8O2","sorbic acid",0,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0,0,0,0,0
"4.2_h_OCT.CDF",0.775,"HC","Bz","C8H8","styrene",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",0.781,"HC","Bz","C8H10","o-xylene",0.480931059,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.000239985558383234,0.541218047166137,0.000153943959580838,0.28264165605937,0.258576391106767
"4.2_h_OCT.CDF",0.797,"OVOC","ovoc","C6H14O2","2-butoxy ethanol",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",0.843,"MT","MT","C10H16","a-tricyclene",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",0.844,"HC","Bz","C9H12","(1-methylethyl)benzene",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",0.848,"MT","MT","C10H16","b-thujene",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",0.866,"MT","MT","C10H16","a-pinene",0.041238696,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,2.05781916167665e-05,0.0464081620413665,1.27977340319361e-05,0.023496685095295,0.0229114769460715
"4.2_h_OCT.CDF",0.9,"MT","MT","C10H16","camphene",0.509653538,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.000254318132734531,0.573541025071688,0.000202030555888224,0.370928817514644,0.202612207557044
"4.2_h_OCT.CDF",0.905,"OVOC","ovoc","","ovoc",0.014432902,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,7.20204690618762e-06,0.0162421346868767,0,0,0.0162421346868767
"4.2_h_OCT.CDF",0.389,"HC","alkane","C7H16","3-methyl-hexane",3.254803672,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.00162415352894212,3.6628087421341,0.00256088990818363,4.70180295872319,0
"4.2_h_OCT.CDF",0.401,"HC","alkene","C6H10","cyclohexene",0.919180981,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.000458673144211577,1.03440467447347,0.000575996675648703,1.05753194041077,0
"4.2_h_OCT.CDF",0.396,"OVOC","ovoc","C4H8O2","1,3-dioxane",0.724878263,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.0003617157000998,0.815745189653142,0.000362090180139721,0.664798855610732,0.15094633404241
"4.2_h_OCT.CDF",0.404,"OVOC","ketone","C5H10O","2-pentanone",0.524917233,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.000261934747005988,0.590718096599604,0.00016086544261477,0.295349523470498,0.295368573129106
"4.2_h_OCT.CDF",0.406,"HC","alkane","C8H18","2,2,3,3-tetramethyl-butane",0.666007607,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.000332339125249501,0.74949481783902,0.000279625627744511,0.513393644788301,0.236101173050719
"4.2_h_OCT.CDF",0.42,"OVOC","aldehyde","C6H12O","ovoc",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",0.418,"OVOC","ketone","C5H10O","3-pentanone",0.616786407,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.000307777648203593,0.694103507079084,0.000245957297904192,0.451578471729666,0.242525035349418
"4.2_h_OCT.CDF",0.421,"HC","alkane","C7H16","heptane",2.28570163,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.0011405696756487,2.57222516500656,0.00166054903243513,3.0487739159963,0
"4.2_h_OCT.CDF",0.44,"OTHER","other","C8H16","2,4,4-trimethyl-1-pentene",5.059422691,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.00252466202145709,5.69364531021287,0.000618470786427146,1.13551455851904,4.55813075169383
"4.2_h_OCT.CDF",0.456,"OVOC","ester","C5H10O2","butanoic acid, methyl ester",0.003557653,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,1.77527594810379e-06,0.00400362166909821,0,0,0.00400362166909821
"4.2_h_OCT.CDF",0.535,"HC","Bz","C7H8","toluene",2.164735254,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.00108020721257485,2.43609508031705,0.00107522427944112,1.97411559247894,0.461979487838119
"4.2_h_OCT.CDF",0.54,"HC","Bz","C7H8","bz",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",0.571,"HC","alkene","C8H16","1-octene",1.590472619,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.000793649011477046,1.78984590164802,0.000594214558882236,1.09098003867355,0.698865862974465
"4.2_h_OCT.CDF",0.574,"OVOC","ovoc","","ovoc",2.097799376,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.0010468060758483,2.36076847269093,0.000595269609281437,1.09291711495033,1.2678513577406
"4.2_h_OCT.CDF",0.587,"HC","alkane","C8H18","octane",25.7042505,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.0128264723053892,28.9264001547448,0.00836881055888224,15.3651658827674,13.5612342719775
"4.2_h_OCT.CDF",0.587,"GLV","aldehyde","C6H12O","hexanal",2.993180795,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.00149360319111776,3.36839019724256,0.000559896893712575,1.02797268364609,2.34041751359648
"4.2_h_OCT.CDF",0.588,"OVOC","ester","C6H12O2","butanoic acid, ethyl ester",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",0.613,"OVOC","ester","C6H12O2","acetic acid, butyl ester",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",0.63,"HC","alkane","C9H20","2,4-dimethyl-heptane",0.684090531,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.000341362540419162,0.769844522087033,0.000191575384231537,0.351733085252872,0.418111436834161
"4.2_h_OCT.CDF",1.043,"OVOC","alcohol","C8H18O","2-ethyl-1-hexanol",10.00860704,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.00499431489021956,11.2632333796559,0.00124444382185629,2.28480327282743,8.97843010682845
"4.2_h_OCT.CDF",1.05,"MT","MT","C10H14","p-cymene",0.094488603,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,4.7150001497006e-05,0.106333197322397,4.38380628742515e-05,0.080486838996153,0.0258463583262441
"4.2_h_OCT.CDF",1.059,"MT","MT","C10H16","d-limonene",2.930924969,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.00146253740968064,3.29833030832107,0.000805325668662675,1.47858078535658,1.81974952296449
"4.2_h_OCT.CDF",1.062,"OVOC","oBz","C7H8O","benzyl alcohol",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",1.067,"oMT","oMT","C10H18O","eucalyptol",0.165537051,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,8.26033188622754e-05,0.186287905094233,4.94475948103792e-05,0.0907859595362642,0.0955019455579692
"4.2_h_OCT.CDF",1.077,"OTHER","halogen","C6H4Cl2","1,4-dichloro-benzene",0.195075005,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,9.73428168662675e-05,0.219528581656907,9.29268857285429e-05,0.17061409194794,0.0489144897089668
"4.2_h_OCT.CDF",1.087,"MT","MT","C10H16","ocimene",0.3903485,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.000194784680638723,0.439280534976284,7.59764705588822e-05,0.139493069548026,0.299787465428258
"4.2_h_OCT.CDF",1.093,"HC","alkane","C10H20","alkane",0.02517896,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,1.25643512974052e-05,0.0283352620003573,1.11150144710579e-05,0.0204072060104052,0.00792805598995205
"4.2_h_OCT.CDF",1.105,"HC","alkane","","alkane",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",1.11,"HC","alkane","","alkane",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",1.117,"MT","MT","C10H16","y-terpinene",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",1.132,"oMT","oMT","","omt",NA,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,NA,NA,NA,NA,NA
"4.2_h_OCT.CDF",1.133,"OVOC","oBz","C8H8O","acetophenone",4.628231598,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.00230949680538922,5.20840236958405,0.00125536440868263,2.30485350899222,2.90354886059184
"4.2_h_OCT.CDF",1.139,"OVOC","oBz","C8H8O","4-methyl-benzaldehyde",1.162349764,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.000580014852295409,1.30805581719791,0.000328866261477046,0.603799623051243,0.704256194146664
"4.2_h_OCT.CDF",1.141,"HC","alkane","","alkane",0.786302243,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,0.000392366388722555,0.884868956735051,0.000194022179141717,0.356225409390394,0.528643547344656
"4.2_h_OCT.CDF",1.168,"OVOC","oBz","C9H12O","a,a-dimethyl-benzenemethanol",0.173411083,"SWAN",2018,"October","2_2_h",2,"2_h","heated",448609,3.9,9.5,0.028,1105.76,4842.9,5948.66,8.65324765469062e-05,0.195148984333376,3.95301142714571e-05,0.0725774300747001,0.122571554258676
