"RRT"	"Group"	"Class"	"Exclude"	"MF"	"VOC"	"X10.11_n_JUN.CDF"	"X1.1_c_JUN.CDF"	"X2.2_h_JUN.CDF"	"X3.3_hxn_JUN.CDF"	"X4.4_hxn_JUN.CDF"	"X5.5_h_JUN.CDF"	"X6.6_n_JUN.CDF"	"X7.7_hxn_JUN.CDF"	"X8.8_h_JUN.CDF"	"X9.9_n_JUN.CDF"	"X11.12_c_JUN.CDF"	"X12.19_c_JUN.CDF"	"X13.Blank_JUN.CDF"	"X1.1_c_AUG.CDF"	"X2.1_c_OCT.CDF"	"X3.2_h_AUG.CDF"	"X4.2_h_OCT.CDF"	"X5.3_hxn_AUG.CDF"	"X6.3_hxn_OCT.CDF"	"X8.5_h_AUG.CDF"	"X9.5_h_OCT.CDF"	"X10.6_n_AUG.CDF"	"X11.6_n_OCT.CDF"	"X12.7_hxn_AUG.CDF"	"X13.7_hxn_OCT.CDF"	"X14.8_h_AUG.CDF"	"X15.8_h_OCT.CDF"	"X16.9_n_AUG.CDF"	"X17.9_n_OCT.CDF"	"X18.11_n_AUG.CDF"	"X19.11_n_OCT.CDF"	"X20.12_c_AUG.CDF"	"X21.12_c_OCT.CDF"	"X22.19_c_AUG.CDF"	"X23.19_c_OCT.CDF"	"X24.Blank_AUG.CDF"	"X25.Blank_OCT.CDF"	"X7.4_hxn_AUG.CDF"	"Year"
0.898	"OVOC"	"ovoc"	""	"C6H12O"	"ovoc"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89517999	0.822531243	1.786184418	1.601776446	1.621566838	1.897590101	1.067626448	1.11494513	1.586660328	1.719140296	1.758902546	1.44895143	1.845152995	1.922513436	1.10709848	2.151818978	1.931447747	1.941836777	0.615564918	0.760265081	1.53736018	1.139664098	0.906722132	0.574916309	2.743279668	2018
0.962	"HC"	"Bz"	""	"C9H10"	"a-methylstyrene"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.127618828	0.099138773	0.273393481	0.142151514	0.126180191	5.323261128	0.120634646	0.17442856	0.154063129	0.180213439	0.177125439	0.239223599	0.147737669	0.199059478	0.094351211	0.358042257	0.174002272	0.213115125	0.124527712	0.116382099	0.241842747	0.170389227	0.127775461	0.12209189	0.209382992	2018
1.023	"OVOC"	"ovoc"	""	"C9H18O"	"methoxy-cyclooctane"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.004060637	0.002004226	0.011586152	0.015527474	0.026439134	0.036202096	0.004962515	0.009801306	0.013660574	0.019945099	0.012423627	0.007463494	0.068428485	0.019093084	0.043123648	0.019590316	0.009511022	0.021329679	0.001974364	0.002610923	0.010360936	0.015257258	0.001849362	0.002322648	0.017618667	2018
1.037	"OTHER"	"nitro"	"?"	"C7H9N"	"4-cyanocyclohexene"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.954183518	0.03983209	0.122179336	0.041061986	0.055294184	0.058888075	0.139875093	0.017985857	0.360078088	0.008697815	0.071116258	0.010336164	0.101719373	0.006720556	0.066134826	0.005292464	0.107762758	0.007879249	0.034878389	0.005671129	0.051906346	0.005117264	0.191347046	0.040701164	0.089154802	2018
1.038	"OTHER"	"other"	"?"	"C7H5NO"	"benzoxazole"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.044581942	0.03605243	0.068057751	0.057410177	0.035422015	0.256945569	0.034016281	0.268814683	0.051400226	0.088122197	0.126549193	0.338109642	0.200741046	0.032041165	0.024795493	0.101142709	0.058569715	0.218984696	0.028034629	0.072090734	0.288220407	0.112173915	0.119507561	0.262966261	0.093087742	2018
1.044	"OTHER"	"other"	"?"	""	"other"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.899899739	0.847087023	0.812837223	0.864904602	0.776211424	0.727342725	0.593467593	0.629106473	0.707983116	0.647938448	0.778775169	0.721289843	0.865176576	1.111879197	0.500975035	0.768989831	0.685214131	0.767474284	0.729694846	0.533471676	1.156513234	0.872672871	0.944958639	0.543503124	0.762924867	2018
1.079	"OVOC"	"ovoc"	""	"C9H18O"	"ovoc"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.018451165	0.010396024	0.010747067	0.019149164	0.03768716	0.037832754	0.020351292	0.006650353	0.031564859	0.031337895	0.025071645	0.008816979	0.058302762	0.028225339	0.030380766	0.030581597	0.019852022	0.015095441	0	0.004312802	0.023437178	0.012369623	0.006640561	0	0.035820126	2018
1.215	"oMT"	"oMT"	""	"C10H16O"	"b-thujone"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.00548975	0.005325736	0.004377134	0.006872962	0.012164438	0.029392749	0.004966154	0.00774329	0.014580373	0.014352779	0.00872484	0.012946154	0.012167607	0.008644623	0.009187213	0.010057782	0.012398204	0.007883457	0.001329232	0.00164231	0.004307396	0.007222398	0.003316163	0.002532361	0.024365308	2018
1.278	"OTHER"	"other"	"Y"	""	"other"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.13507274	0.358924945	0.363380565	0.405728134	12.32952995	1.790596294	11.34054243	0.667195099	8.152601252	1.082909713	0.793828481	0.966539251	0.757269729	0.867343742	0.454676378	0.669699612	0.514380721	0.858802163	0.066408288	0.328709532	0.550037309	0.46850922	0.133704475	0.334213909	7.447677449	2018
1.362	"OVOC"	"oBz"	""	"C10H14O"	"a,a,4-trimethyl-benzenemethanol"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.017285313	0.013796467	0.020297776	0.029387424	0.037537081	0.036616628	0.025127113	0.018825429	0.021526787	0.036674189	0.030776413	0.021569513	0.040325525	0.035778886	0.015785032	0.034269394	0.020144852	0.028825792	0.010055202	0.010511751	0.027543448	0.018290484	0.02289204	0.010963943	0.145232617	2018
1.424	"OTHER"	"other"	"?"	""	"other"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.030335751	0.056090849	0.011238961	0.047687362	0.143371627	0.168194181	0.040544334	0.025350612	0.09036825	0.08794712	0.051110661	0.030644438	0.833128986	0.129712218	0.106200927	0.02760483	0.051604823	0.070611937	0.005280517	0.015298185	0.035485848	0.025887909	0.012516958	0.020529293	0.049106365	2018
1.47	"oMT"	"oMT"	""	"C10H16O"	"omt"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.000415638	0.001839176	0	0.001390817	0.001914026	0	0.000643812	0	0	0.00286296	0	0.002166653	0.000840468	0	0.002904112	0.002495872	0.000772691	0.000390149	0.000354711	0.001990195	0.001498559	0.000359955	0.000458212	0.000533173	2018
1.48	"oMT"	"oMT"	""	"C10H16O2"	"omt"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.003731895	0.006711929	0.009150743	0.005953704	0	0.004935152	0.008678909	0	0.006040729	0.010896476	0.008813901	0	0	0.00256596	0.003564771	0	0	0	0	0	0	0.00922696	2018
1.57	"OVOC"	"aldehyde"	""	"C11H22O"	"undecanal"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33312112	0.278460627	0.277355782	0.655906587	0.853631601	1.05238603	0.47297073	0.391190014	0.588405484	1.201209508	0.567261871	0.510762154	1.42096503	1.099596191	0.571318696	0.765637195	0.546520597	0.589976118	0.129151874	0.139365254	0.51098818	0.356902944	0.228495568	0.231245534	0.695929689	2018
1.635	"oMT"	"oMT"	""	""	"omt"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	0.003041568	0.006836246	0.029246715	0.002854913	0.002328222	0	0.02625866	0	0.005845979	0.010156245	0.010777805	0	0.004016132	0	0.010082163	5.86439e-05	0	0.005755944	0.001539747	0	0	0.00070757	2018
1.681	"OVOC"	"ovoc"	""	""	"ovoc"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0.004792711	0.007130023	0.011951923	0.007161652	0.009374405	0.003284974	0.008197401	0.010333593	0.01283162	0.004162869	0.009236303	0.007631406	0.007110564	0.000527933	0.004726651	0	0.007759754	0	0	0.009034697	0.006200006	0.005392032	0	0	2018
1.709	"OVOC"	"aldehyde"	""	"C12H22O"	"aldehyde"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.006160724	0	0.009988586	0.031012769	0.040436288	0.147795524	0.005738482	0.006443355	0.01343969	0.120051324	0.014338104	0.016932941	0.053620302	0.056030393	0.016535485	0.044893827	0.011991275	0.023697354	0	0	0.019432203	0	0.008293519	0.019311535	0.027810753	2018
1.869	"OVOC"	"oBz"	"Y"	""	"obz"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.169852995	2.060882871	0.025723947	1.042278525	0.531995495	11.0941887	0.231724182	2.099957982	0.405327807	9.29094057	3.483742097	5.774105108	5.563218569	8.72536642	6.29853462	0.760279341	3.749354121	3.171344501	0.026844117	1.041481059	2.468494566	1.49975682	0.482074709	1.212110955	0.409663412	2018
2.29	"HC"	"alkane"	""	""	"alkane"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.535257911	0.969701917	0.889505143	2.438272594	1.396419479	2.050523037	0.78238175	1.205730084	1.043226574	1.696367944	1.874385798	1.143711324	2.868526663	1.480471891	1.530420937	1.20013923	2.505181359	1.417612633	0.385048623	0.94764255	1.162345413	1.445432749	0.549589352	0.326157061	0.860714528	2018
2.526	"OVOC"	"ovoc"	"?"	""	"ovoc"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.02771068	0.127280269	0.019749429	0.869207143	0.075007792	0.428642809	0.030184574	0.093738834	0.062018087	2.277943475	0.210915268	2.611729169	0.55685234	0.323745711	1.342404816	0.054737121	0.252232046	0.451252252	0.026324586	0.546209491	0.273639546	0.486705687	0.080288827	0.126290823	0.026744974	2018
2.545	"OVOC"	"ovoc"	"?"	""	"ovoc"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.280218204	3.039019387	3.392068895	6.814197366	7.272473695	8.104063286	3.159684625	4.611309271	3.239564048	10.33134081	9.339630709	2.218354247	7.373242759	4.762580464	4.062443367	4.939535019	14.39553925	5.656972847	1.368784602	3.981546623	3.15630724	5.01743749	1.40908302	1.567786273	1.53641189	2018
2.704	"OVOC"	"oBz"	"?"	"C24H38O4"	"diisooctyl phthalate"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	9.000776369	17.60271187	27.32975824	34.1624392	31.9368724	10.84282008	11.43376518	5.271818183	52.87867439	33.23112988	0	23.67771147	12.72325729	9.486131518	29.95586697	40.87361827	15.80846457	10.01144519	7.785063736	6.282552405	5.114832382	0.365091764	10.82148804	0	2018
